N_node,Soma_surface,N_stem,Number_of_Nodes,Soma_Surface,Number_of_Stems,Number_of_Bifurcations,Number_of_Branches,Number_of_Tips,Overall_Width,Overall_Height,Overall_Depth,Average_Diameter,Total_Length,Total_Surface,Total_Volume,Max_Euclidean_Distance,Max_Path_Distance,Max_Branch_Order,Average_Contraction,Average_Fragmentation,Average_PD_Ratio,Avg_Bif_Angle_Local,Avg_Bif_Angle_Remote,Hausdorff_Dimension,Name,PlateID,WellID
41.0,7853.981634,3.0,41.0,7853.98,3.0,3.0,7.0,5.0,145.0,202.006,0.0,20.1493,359.109,21715.2,154525.0,111.83,122.165,2.0,0.970037,4.71429,0.939229,84.6206,94.535,0.925739,segment_0004_app2.swc,Xu_BA071_CP_2,G11
20.0,7238.229474,2.0,20.0,7238.23,2.0,2.0,4.0,3.0,63.4536,120.0,0.0,20.2766,180.473,11994.1,79745.8,90.2497,96.8294,2.0,0.971204,3.75,0.84744,95.855,97.4584,1.0,segment_0264_app2.swc,Xu_BA071_CP_2,G11
33.0,14526.72443,2.0,33.0,14526.7,2.0,3.0,6.0,4.0,180.0,60.0,0.0,20.8434,300.493,19862.1,160885.0,157.927,174.377,2.0,0.97267,4.33333,0.824227,79.8267,109.67,1.02945,segment_0180_app2.swc,Xu_BA071_CP_2,G11
23.0,12867.963509,3.0,23.0,12868.0,3.0,2.0,5.0,4.0,89.2427,76.0,0.0,31.0756,198.626,18492.6,178778.0,53.7122,55.4827,2.0,0.986564,3.4,0.89375,101.51,115.742,0.920565,segment_0233_app2.swc,Xu_BA071_CP_2,G11
27.0,6082.123377,2.0,27.0,6082.12,2.0,3.0,6.0,4.0,152.035,74.0,0.0,16.9,234.14,11461.1,66287.1,100.596,101.845,2.0,0.972976,3.33333,0.856838,106.396,126.992,1.0,segment_0146_app2.swc,Xu_BA071_CP_2,G11
78.0,4536.459792,3.0,78.0,4536.46,3.0,3.0,7.0,5.0,191.565,539.938,0.0,13.2572,721.089,28024.1,128491.0,351.56,375.554,2.0,0.9816,10.0,0.915256,79.2738,107.71,0.94147,segment_0176_app2.swc,Xu_BA071_CP_2,G11
54.0,7853.981634,3.0,54.0,7853.98,3.0,4.0,9.0,6.0,174.921,234.037,0.0,18.2644,460.196,23208.8,150608.0,147.004,149.111,3.0,0.988933,4.88889,0.94218,79.9953,72.7923,1.03044,segment_0045_app2.swc,Xu_BA071_CP_2,G11
53.0,8494.866535,3.0,53.0,8494.87,3.0,4.0,9.0,6.0,151.0,208.0,0.0,20.0782,466.593,27244.6,180101.0,125.399,144.631,3.0,0.982255,4.77778,0.921092,73.5951,88.3368,0.945647,segment_0244_app2.swc,Xu_BA071_CP_2,G11
19.0,3631.681108,2.0,19.0,3631.68,2.0,1.0,2.0,2.0,33.0643,151.554,0.0,14.5962,165.476,7273.74,35384.1,89.1418,93.6847,1.0,0.969409,8.0,0.970588,175.587,143.216,1.03395,segment_0014_app2.swc,Xu_BA071_CP_2,G11
19.0,12076.28216,2.0,19.0,12076.3,2.0,2.0,4.0,3.0,70.709,90.0,0.0,37.2007,160.847,18682.8,196353.0,64.5368,65.6314,2.0,0.984774,3.5,0.927479,92.6127,111.663,1.03242,segment_0166_app2.swc,Xu_BA071_CP_2,G11
66.0,6082.123377,2.0,66.0,6082.12,2.0,3.0,6.0,4.0,360.21,254.59,0.0,12.8589,628.827,24916.1,114077.0,338.555,362.963,3.0,0.967579,9.83333,0.740712,108.519,104.945,1.01676,segment_0111_app2.swc,Xu_BA071_CP_2,G11
40.0,12867.963509,3.0,40.0,12868.0,3.0,5.0,11.0,7.0,110.709,104.0,0.0,27.1012,339.981,26499.1,238816.0,62.9002,66.6467,3.0,0.989531,2.54545,0.88993,48.4915,63.7873,1.0,segment_0022_app2.swc,Xu_BA071_CP_2,G11
72.0,5541.769441,2.0,72.0,5541.77,2.0,8.0,16.0,9.0,202.0,151.0,0.0,14.5946,626.173,26869.2,136642.0,193.499,225.578,6.0,0.968935,3.4375,0.92543,86.0814,113.2,0.995361,segment_0065_app2.swc,Xu_BA071_CP_2,G11
15.0,5541.769441,2.0,15.0,5541.77,2.0,1.0,2.0,2.0,87.65,88.565,0.0,26.4729,125.485,10607.9,83261.6,70.3785,70.7343,1.0,0.996762,6.0,0.97619,179.243,170.244,0.961526,segment_0002_app2.swc,Xu_BA071_CP_2,G11
1.0,10568.317687,0.0,1.0,10568.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,segment_0213_app2.swc,Xu_BA071_CP_2,G11
33.0,5026.548246,3.0,33.0,5026.55,3.0,1.0,3.0,3.0,201.051,102.52,0.0,13.2922,306.205,12313.0,54680.6,170.604,196.185,1.0,0.943478,9.66667,0.88248,117.713,91.5889,0.978466,segment_0197_app2.swc,Xu_BA071_CP_2,G11
1.0,12076.28216,0.0,1.0,12076.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,segment_0121_app2.swc,Xu_BA071_CP_2,G11
35.0,4536.459792,2.0,35.0,4536.46,2.0,3.0,6.0,4.0,107.0,155.229,0.0,13.8058,309.868,12567.3,57970.7,109.657,119.165,2.0,0.966516,4.66667,0.81096,124.633,85.747,1.00943,segment_0093_app2.swc,Xu_BA071_CP_2,G11
39.0,9160.884178,3.0,39.0,9160.88,3.0,3.0,7.0,5.0,142.884,144.008,0.0,19.846,337.709,18971.8,128790.0,124.314,131.913,2.0,0.968118,4.42857,0.914742,69.9607,91.6743,0.97498,segment_0171_app2.swc,Xu_BA071_CP_2,G11
44.0,5026.548246,2.0,44.0,5026.55,2.0,2.0,4.0,3.0,120.637,307.629,0.0,14.7001,402.627,18162.4,90428.3,184.361,187.415,2.0,0.966796,9.75,0.928973,104.004,100.614,0.991771,segment_0149_app2.swc,Xu_BA071_CP_2,G11
98.0,4536.459792,3.0,98.0,4536.46,3.0,5.0,11.0,7.0,290.383,308.067,0.0,10.0591,897.929,26494.2,99373.8,189.418,201.857,3.0,0.972338,7.81818,0.863866,71.5079,95.7851,1.03405,segment_0179_app2.swc,Xu_BA071_CP_2,G11
71.0,14526.72443,3.0,71.0,14526.7,3.0,4.0,9.0,6.0,226.364,248.868,0.0,19.4808,632.827,34041.2,249481.0,198.78,273.816,3.0,0.942932,6.77778,0.917148,76.2949,95.481,1.03289,segment_0012_app2.swc,Xu_BA071_CP_2,G11
36.0,2463.00864,2.0,36.0,2463.01,2.0,1.0,2.0,2.0,270.971,185.405,0.0,11.0838,336.89,11492.8,45524.0,180.301,183.107,1.0,0.986555,16.5,0.969404,178.167,162.19,0.937234,segment_0159_app2.swc,Xu_BA071_CP_2,G11
19.0,9160.884178,1.0,19.0,9160.88,1.0,2.0,5.0,3.0,65.0792,89.1471,0.0,22.2098,157.832,10786.5,82546.9,65.6878,77.0612,3.0,0.981974,2.6,0.924906,49.6308,84.0454,1.12553,segment_0254_app2.swc,Xu_BA071_CP_2,G11
51.0,4536.459792,3.0,51.0,4536.46,3.0,3.0,7.0,5.0,239.32,186.35,0.0,16.1662,449.058,21049.3,118781.0,156.915,164.652,3.0,0.971207,6.14286,0.962089,96.4837,99.1098,1.03265,segment_0223_app2.swc,Xu_BA071_CP_2,G11
19.0,12076.28216,2.0,19.0,12076.3,2.0,1.0,2.0,2.0,86.25,78.9545,0.0,26.1511,174.698,14833.0,146764.0,81.0575,88.2854,1.0,0.901594,8.0,0.883692,120.985,61.9729,0.906891,segment_0126_app2.swc,Xu_BA071_CP_2,G11
43.0,4071.504079,2.0,43.0,4071.5,2.0,3.0,6.0,4.0,249.563,57.7981,0.0,12.6953,392.255,14545.6,63180.3,189.074,199.474,2.0,0.948803,6.0,0.889282,101.452,77.877,0.985882,segment_0156_app2.swc,Xu_BA071_CP_2,G11
35.0,4536.459792,3.0,35.0,4536.46,3.0,3.0,7.0,5.0,178.201,112.509,0.0,13.9044,297.991,12418.4,55279.1,138.183,144.823,2.0,0.986155,3.85714,0.959059,92.1248,101.816,0.955732,segment_0203_app2.swc,Xu_BA071_CP_2,G11
36.0,7238.229474,3.0,36.0,7238.23,3.0,2.0,5.0,4.0,154.423,156.0,0.0,19.9172,328.604,19984.0,123404.0,105.743,112.093,2.0,0.975365,6.0,0.914285,105.912,74.1117,1.0,segment_0273_app2.swc,Xu_BA071_CP_2,G11
11.0,5541.769441,1.0,11.0,5541.77,1.0,1.0,3.0,2.0,49.2896,47.6663,0.0,21.5534,91.3057,6485.78,44204.4,53.9025,57.9502,2.0,0.978517,2.33333,0.933166,18.9822,78.3835,,segment_0075_app2.swc,Xu_BA071_CP_2,G11
59.0,9160.884178,4.0,59.0,9160.88,4.0,4.0,10.0,7.0,176.0,150.463,0.0,17.6029,512.812,25299.7,155837.0,109.041,118.245,3.0,0.971902,4.8,0.901737,71.6107,101.637,1.00561,segment_0187_app2.swc,Xu_BA071_CP_2,G11
41.0,9852.034562,2.0,41.0,9852.03,2.0,3.0,6.0,4.0,152.0,164.789,0.0,24.7705,362.037,26120.8,206958.0,139.009,193.504,2.0,0.952167,5.66667,0.916277,80.2366,106.106,0.992116,segment_0101_app2.swc,Xu_BA071_CP_2,G11
12.0,23235.219266,1.0,12.0,23235.2,1.0,1.0,3.0,2.0,20.7543,88.788,0.0,26.7106,107.041,9928.2,109117.0,91.1814,97.4235,2.0,0.993672,2.66667,0.681311,70.2351,70.1319,1.11548,segment_0083_app2.swc,Xu_BA071_CP_2,G11
13.0,17203.361371,2.0,13.0,17203.4,2.0,1.0,2.0,2.0,86.4755,34.0,0.0,38.2025,108.032,12948.9,156129.0,54.037,54.4871,1.0,0.984315,5.0,0.966228,114.323,109.251,,segment_0032_app2.swc,Xu_BA071_CP_2,G11
80.0,9160.884178,2.0,80.0,9160.88,2.0,6.0,12.0,7.0,182.602,261.061,0.0,16.8401,730.113,36189.6,236946.0,142.09,199.337,4.0,0.973199,5.58333,0.928062,57.3458,70.6626,0.995981,segment_0198_app2.swc,Xu_BA071_CP_2,G11
35.0,6647.610055,4.0,35.0,6647.61,4.0,3.0,8.0,6.0,131.0,79.0,0.0,17.3921,304.492,16533.8,106146.0,82.7647,104.656,2.0,0.959687,3.25,0.785369,91.5785,86.3486,0.921998,segment_0052_app2.swc,Xu_BA071_CP_2,G11
22.0,18145.839167,2.0,22.0,18145.8,2.0,2.0,4.0,3.0,65.701,80.547,0.0,38.0571,184.724,20761.3,267295.0,66.311,71.3739,2.0,0.985565,4.25,0.965709,37.9208,68.012,0.941106,segment_0188_app2.swc,Xu_BA071_CP_2,G11
20.0,4071.504079,2.0,20.0,4071.5,2.0,2.0,4.0,3.0,56.2281,87.3337,0.0,16.8603,174.025,9178.91,48901.2,78.8931,82.5627,2.0,0.967141,3.75,0.89359,105.311,92.7583,1.02975,segment_0263_app2.swc,Xu_BA071_CP_2,G11
39.0,7238.229474,2.0,39.0,7238.23,2.0,3.0,6.0,4.0,165.0,165.258,0.0,19.1928,337.063,19552.5,137551.0,141.598,166.893,3.0,0.978566,5.33333,0.966697,89.3917,106.216,0.992116,segment_0042_app2.swc,Xu_BA071_CP_2,G11
92.0,5026.548246,3.0,92.0,5026.55,3.0,2.0,5.0,4.0,688.335,361.221,0.0,10.0608,880.88,26214.2,94106.2,463.583,469.465,2.0,0.984399,17.2,0.906162,93.0788,118.124,1.00614,segment_0129_app2.swc,Xu_BA071_CP_2,G11
52.0,8494.866535,3.0,52.0,8494.87,3.0,3.0,7.0,5.0,209.012,235.341,0.0,21.9551,456.651,30738.2,224856.0,233.71,239.517,3.0,0.985656,6.28571,0.934191,73.8996,88.0285,1.02415,segment_0161_app2.swc,Xu_BA071_CP_2,G11
93.0,5026.548246,3.0,93.0,5026.55,3.0,5.0,11.0,7.0,273.84,342.229,0.0,15.4677,859.919,40691.8,227580.0,221.65,234.035,3.0,0.927389,7.36364,0.955623,61.0668,121.804,1.0355,segment_0084_app2.swc,Xu_BA071_CP_2,G11
22.0,14526.72443,3.0,22.0,14526.7,3.0,1.0,3.0,3.0,120.651,86.0,0.0,36.4023,198.234,23019.6,249319.0,75.1332,77.0163,1.0,0.961421,6.0,0.897413,154.272,178.98,0.971986,segment_0015_app2.swc,Xu_BA071_CP_2,G11
41.0,13684.777599,3.0,41.0,13684.8,3.0,3.0,7.0,5.0,142.123,144.0,0.0,22.578,373.872,24640.6,233089.0,91.9674,96.4028,3.0,0.970413,4.71429,0.918288,55.0056,82.732,1.0,segment_0109_app2.swc,Xu_BA071_CP_2,G11
32.0,17203.361371,2.0,32.0,17203.4,2.0,2.0,4.0,3.0,73.0,216.697,0.0,28.1515,283.742,24154.9,269462.0,113.0,127.478,2.0,0.988059,6.75,0.93514,100.365,120.263,0.898754,segment_0224_app2.swc,Xu_BA071_CP_2,G11
37.0,7238.229474,3.0,37.0,7238.23,3.0,3.0,7.0,5.0,162.124,113.0,0.0,19.8372,316.772,17552.1,121058.0,95.0348,100.694,2.0,0.985619,4.14286,0.910782,75.4475,113.102,0.980891,segment_0139_app2.swc,Xu_BA071_CP_2,G11
1.0,17203.361371,0.0,1.0,17203.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,segment_0005_app2.swc,Xu_BA071_CP_2,G11
34.0,7238.229474,4.0,34.0,7238.23,4.0,2.0,6.0,5.0,125.0,112.0,0.0,23.1539,289.962,19530.8,147563.0,71.3442,77.2356,2.0,0.971235,4.5,0.945728,36.2733,85.9896,1.0,segment_0035_app2.swc,Xu_BA071_CP_2,G11
62.0,9160.884178,3.0,62.0,9160.88,3.0,4.0,9.0,6.0,165.813,309.015,0.0,19.2609,553.52,30626.4,202253.0,204.472,212.654,4.0,0.965577,5.77778,0.906912,87.6967,98.3359,1.00431,segment_0062_app2.swc,Xu_BA071_CP_2,G11
136.0,6647.610055,3.0,136.0,6647.61,3.0,11.0,23.0,13.0,265.372,358.86,0.0,13.9667,1227.1,49898.0,260287.0,200.535,214.886,5.0,0.969073,4.86957,0.848809,81.269,93.1872,1.05928,segment_0141_app2.swc,Xu_BA071_CP_2,G11
3.0,2463.00864,1.0,3.0,2463.01,1.0,0.0,1.0,1.0,7.2262,18.5179,0.0,11.3333,19.8815,1062.2,4656.49,19.8779,19.8815,1.0,0.999818,1.0,0.714286,,,0.0,segment_0253_app2.swc,Xu_BA071_CP_2,G11
19.0,12867.963509,3.0,19.0,12868.0,3.0,1.0,3.0,3.0,78.868,48.9998,0.0,32.14,163.049,16087.4,169306.0,59.3721,61.5436,1.0,0.943741,5.0,0.928205,161.368,99.0869,0.938599,segment_0136_app2.swc,Xu_BA071_CP_2,G11
53.0,2123.716634,3.0,53.0,2123.72,3.0,2.0,5.0,4.0,131.414,342.041,0.0,10.5981,492.542,15994.9,56617.4,190.024,190.872,2.0,0.993464,9.4,0.879146,108.438,102.219,1.04871,segment_0243_app2.swc,Xu_BA071_CP_2,G11
13.0,12867.963509,2.0,13.0,12868.0,2.0,1.0,2.0,2.0,42.0353,76.2698,0.0,27.8251,112.735,10153.8,88697.0,55.52,57.4654,1.0,0.982191,5.0,0.845134,68.8744,87.2578,,segment_0072_app2.swc,Xu_BA071_CP_2,G11
44.0,2827.433388,2.0,44.0,2827.43,2.0,2.0,4.0,3.0,60.2188,342.799,0.0,12.2182,400.612,15017.8,58086.8,197.48,199.267,2.0,0.986004,9.75,0.979162,96.2699,100.216,0.97544,segment_0106_app2.swc,Xu_BA071_CP_2,G11
76.0,7238.229474,2.0,76.0,7238.23,2.0,3.0,6.0,4.0,433.71,463.139,0.0,10.3997,722.447,23279.2,97646.3,343.617,351.303,3.0,0.942927,11.5,1.02109,112.16,148.902,0.98249,segment_0234_app2.swc,Xu_BA071_CP_2,G11
59.0,7853.981634,3.0,59.0,7853.98,3.0,6.0,13.0,8.0,249.293,115.938,0.0,15.8741,499.071,21823.9,119184.0,138.567,142.014,4.0,0.974908,3.46154,0.871345,63.6239,82.9704,1.05575,segment_0116_app2.swc,Xu_BA071_CP_2,G11
76.0,8494.866535,3.0,76.0,8494.87,3.0,8.0,17.0,10.0,222.0,175.105,0.0,16.1827,648.514,30071.5,180399.0,139.134,169.708,4.0,0.973171,3.41176,0.902942,63.6803,62.9927,1.06235,segment_0214_app2.swc,Xu_BA071_CP_2,G11
20.0,13684.777599,1.0,20.0,13684.8,1.0,2.0,5.0,3.0,65.3711,57.2501,0.0,31.9168,164.035,15503.1,159516.0,60.4987,65.5844,3.0,0.968153,2.8,0.960531,21.4246,47.995,0.963474,segment_0151_app2.swc,Xu_BA071_CP_2,G11
42.0,23235.219266,2.0,42.0,23235.2,2.0,3.0,6.0,4.0,191.666,180.0,0.0,29.0214,364.93,30401.6,340660.0,153.185,175.669,2.0,0.966094,5.83333,0.941862,72.2471,107.85,1.0,segment_0119_app2.swc,Xu_BA071_CP_2,G11
44.0,5026.548246,3.0,44.0,5026.55,3.0,2.0,5.0,4.0,155.611,233.812,0.0,13.978,392.083,15825.7,71340.4,124.456,126.377,2.0,0.991338,7.6,0.978747,87.9056,130.738,0.978028,segment_0025_app2.swc,Xu_BA071_CP_2,G11
49.0,5026.548246,2.0,49.0,5026.55,2.0,4.0,8.0,5.0,254.838,137.894,0.0,10.7251,431.49,12913.5,50994.0,155.05,167.34,3.0,0.97746,5.0,0.83859,98.523,83.3008,1.00665,segment_0204_app2.swc,Xu_BA071_CP_2,G11
52.0,11309.733553,2.0,52.0,11309.7,2.0,5.0,10.0,6.0,171.221,199.172,0.0,22.0088,472.376,31319.6,254408.0,164.352,203.786,3.0,0.964187,4.1,0.917736,73.3797,109.399,0.971257,segment_0094_app2.swc,Xu_BA071_CP_2,G11
28.0,4071.504079,2.0,28.0,4071.5,2.0,2.0,4.0,3.0,76.841,185.989,0.0,15.957,250.353,12177.6,60042.6,117.258,128.738,2.0,0.96497,5.75,0.901363,98.891,125.725,0.926221,segment_0279_app2.swc,Xu_BA071_CP_2,G12
21.0,6082.123377,2.0,21.0,6082.12,2.0,1.0,2.0,2.0,177.257,38.0742,0.0,20.6612,184.73,11650.2,70002.4,128.679,130.871,1.0,0.988185,9.0,0.977273,132.903,167.718,0.895707,segment_0302_app2.swc,Xu_BA071_CP_2,G12
39.0,6082.123377,2.0,39.0,6082.12,2.0,3.0,6.0,4.0,187.866,79.2631,0.0,17.0309,358.634,18458.5,116095.0,121.197,122.554,3.0,0.955261,5.33333,0.863891,81.0612,126.134,0.976086,segment_0192_app2.swc,Xu_BA071_CP_2,G12
45.0,2827.433388,2.0,45.0,2827.43,2.0,2.0,4.0,3.0,213.262,269.995,0.0,14.9818,416.699,19230.4,82868.9,211.062,228.612,2.0,0.976438,10.0,0.963298,109.939,95.8269,1.0,segment_0010_app2.swc,Xu_BA071_CP_2,G12
154.0,2827.433388,2.0,154.0,2827.43,2.0,2.0,5.0,4.0,652.903,503.25,0.0,7.96453,1505.85,37180.9,92464.2,464.774,557.53,2.0,0.934625,29.6,0.73299,138.734,121.696,1.0148,segment_0144_app2.swc,Xu_BA071_CP_2,G12
104.0,4536.459792,3.0,104.0,4536.46,3.0,4.0,9.0,6.0,300.024,470.458,0.0,13.3526,979.139,38918.1,175527.0,301.841,354.617,3.0,0.975878,10.4444,0.946626,81.1019,115.318,0.999399,segment_0113_app2.swc,Xu_BA071_CP_2,G12
25.0,12867.963509,2.0,25.0,12868.0,2.0,1.0,2.0,2.0,97.6951,171.484,0.0,25.3163,219.784,16005.5,142439.0,142.955,150.164,1.0,0.928908,11.0,0.994661,179.941,125.914,0.921637,segment_0276_app2.swc,Xu_BA071_CP_2,G12
1.0,46759.465056,0.0,1.0,46759.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,segment_0030_app2.swc,Xu_BA071_CP_2,G12
70.0,4536.459792,2.0,70.0,4536.46,2.0,2.0,4.0,3.0,548.916,65.852,0.0,12.0672,667.331,24162.4,97998.9,368.614,391.775,2.0,0.972106,16.25,0.947368,100.998,98.5477,1.06997,segment_0068_app2.swc,Xu_BA071_CP_2,G12
58.0,2123.716634,2.0,58.0,2123.72,2.0,3.0,6.0,4.0,197.367,359.672,0.0,10.5581,529.104,16519.4,51316.7,309.116,318.078,3.0,0.973047,8.5,0.920383,98.1864,92.8233,1.00632,segment_0266_app2.swc,Xu_BA071_CP_2,G12
5.0,2827.433388,1.0,5.0,2827.43,1.0,0.0,1.0,1.0,26.4401,29.638,0.0,13.7313,39.8877,2150.42,10212.6,39.7176,39.8877,1.0,0.995737,3.0,0.866667,,,0.0,segment_0280_app2.swc,Xu_BA071_CP_2,G12
98.0,4536.459792,3.0,98.0,4536.46,3.0,2.0,5.0,4.0,661.116,384.965,0.0,8.77137,945.503,24556.6,78918.9,575.022,608.724,2.0,0.975027,18.4,0.822639,106.944,121.665,0.984461,segment_0058_app2.swc,Xu_BA071_CP_2,G12
23.0,5541.769441,2.0,23.0,5541.77,2.0,3.0,6.0,4.0,78.6166,58.9537,0.0,25.2836,180.55,13676.6,97928.1,59.1428,85.6514,3.0,0.974558,2.66667,0.952905,97.5293,119.994,1.0,segment_0290_app2.swc,Xu_BA071_CP_2,G12
85.0,2123.716634,2.0,85.0,2123.72,2.0,1.0,2.0,2.0,716.256,393.057,0.0,8.8958,824.953,22662.4,59616.6,411.959,415.891,1.0,0.992051,41.0,1.03209,177.569,173.372,0.982383,segment_0133_app2.swc,Xu_BA071_CP_2,G12
30.0,3216.990877,2.0,30.0,3216.99,2.0,1.0,2.0,2.0,113.912,238.043,0.0,12.1552,273.789,10016.9,40910.1,256.371,260.141,1.0,0.99236,13.5,0.926594,136.295,98.8888,0.972932,segment_0182_app2.swc,Xu_BA071_CP_2,G12
37.0,6082.123377,3.0,37.0,6082.12,3.0,2.0,5.0,4.0,164.298,142.0,0.0,14.3601,336.749,14353.1,69599.4,118.456,128.013,2.0,0.967807,6.2,0.85802,72.0028,76.3656,1.078,segment_0312_app2.swc,Xu_BA071_CP_2,G12
55.0,10568.317687,2.0,55.0,10568.3,2.0,2.0,4.0,3.0,234.044,365.162,0.0,33.0807,525.115,54899.1,520558.0,341.056,371.826,2.0,0.94262,12.5,0.9193,87.3533,123.087,0.998785,segment_0246_app2.swc,Xu_BA071_CP_2,G12
50.0,3216.990877,2.0,50.0,3216.99,2.0,1.0,2.0,2.0,370.793,282.587,0.0,9.17333,476.365,13225.3,40886.0,400.903,408.359,1.0,0.971064,23.5,0.961191,175.18,170.543,0.953141,segment_0123_app2.swc,Xu_BA071_CP_2,G12
79.0,2827.433388,2.0,79.0,2827.43,2.0,1.0,2.0,2.0,129.804,700.117,0.0,7.77642,764.194,18062.2,45922.0,535.059,570.521,1.0,0.955525,38.0,0.984283,170.287,148.976,1.03403,segment_0256_app2.swc,Xu_BA071_CP_2,G12
48.0,4071.504079,2.0,48.0,4071.5,2.0,1.0,2.0,2.0,142.438,380.491,0.0,19.9729,457.495,28918.9,164438.0,305.097,364.467,1.0,0.912342,22.5,0.892275,143.952,150.154,0.95095,segment_0345_app2.swc,Xu_BA071_CP_2,G12
45.0,3631.681108,1.0,45.0,3631.68,1.0,0.0,1.0,1.0,125.701,404.304,0.0,10.2509,437.95,14421.5,50051.2,423.394,437.95,1.0,0.966763,43.0,0.798041,,,0.93574,segment_0231_app2.swc,Xu_BA071_CP_2,G12
43.0,15393.804003,2.0,43.0,15393.8,2.0,1.0,2.0,2.0,276.262,203.156,0.0,18.2015,403.86,21379.1,156490.0,311.012,340.821,1.0,0.934547,20.0,0.983223,112.056,117.344,0.985882,segment_0078_app2.swc,Xu_BA071_CP_2,G12
59.0,4536.459792,2.0,59.0,4536.46,2.0,1.0,2.0,2.0,510.115,148.263,0.0,12.2326,560.938,20598.3,79311.9,376.211,390.601,1.0,0.969877,28.0,0.974032,178.641,146.101,0.987786,segment_0057_app2.swc,Xu_BA071_CP_2,G12
89.0,3216.990877,2.0,89.0,3216.99,2.0,7.0,14.0,8.0,150.086,344.601,0.0,14.9178,814.312,36561.5,166331.0,192.016,302.991,5.0,0.954904,5.28571,0.93805,83.4423,84.8504,1.04326,segment_0020_app2.swc,Xu_BA071_CP_2,G12
108.0,4536.459792,3.0,108.0,4536.46,3.0,2.0,5.0,4.0,600.063,360.234,0.0,10.4648,1035.57,31884.2,136568.0,543.377,615.876,2.0,0.963218,20.4,0.978214,98.29,176.461,1.02014,segment_0174_app2.swc,Xu_BA071_CP_2,G12
45.0,1809.557368,2.0,45.0,1809.56,2.0,1.0,2.0,2.0,100.16,372.818,0.0,8.25202,427.674,10840.0,26651.3,214.125,219.258,1.0,0.95533,21.0,0.928829,174.744,133.09,0.954399,segment_0269_app2.swc,Xu_BA071_CP_2,G12
120.0,3631.681108,2.0,120.0,3631.68,2.0,1.0,2.0,2.0,821.123,663.849,0.0,9.29229,1175.09,33720.8,101128.0,603.117,669.182,1.0,0.934676,58.5,1.0,179.207,142.313,0.979193,segment_0322_app2.swc,Xu_BA071_CP_2,G12
46.0,3216.990877,2.0,46.0,3216.99,2.0,1.0,2.0,2.0,266.471,315.911,0.0,7.72764,438.929,10318.5,26630.9,297.268,311.518,1.0,0.957104,21.5,0.843422,101.774,158.12,1.0104,segment_0249_app2.swc,Xu_BA071_CP_2,G12
55.0,21124.069003,3.0,55.0,21124.1,3.0,3.0,7.0,5.0,260.062,118.492,0.0,22.9732,505.608,35287.9,351044.0,184.179,196.095,3.0,0.944979,6.71429,0.886589,58.3895,76.1571,1.039,segment_0077_app2.swc,Xu_BA071_CP_2,G12
32.0,10568.317687,2.0,32.0,10568.3,2.0,1.0,2.0,2.0,77.6254,229.931,0.0,20.7199,302.256,19678.4,125375.0,201.603,214.6,1.0,0.954264,14.5,0.925957,110.823,99.748,1.02162,segment_0048_app2.swc,Xu_BA071_CP_2,G12
15.0,12867.963509,2.0,15.0,12868.0,2.0,1.0,2.0,2.0,47.7862,106.977,0.0,20.8056,134.072,8872.25,72131.5,76.6861,76.997,1.0,0.986447,6.0,0.819305,113.551,108.904,,segment_0221_app2.swc,Xu_BA071_CP_2,G12
77.0,8494.866535,2.0,77.0,8494.87,2.0,4.0,8.0,5.0,289.21,464.64,0.0,15.6855,711.083,31475.9,209880.0,458.702,486.134,3.0,0.974213,8.5,0.931066,79.0085,108.974,0.996442,segment_0154_app2.swc,Xu_BA071_CP_2,G12
103.0,5026.548246,3.0,103.0,5026.55,3.0,5.0,11.0,7.0,578.196,186.164,0.0,13.9917,960.611,40203.1,166250.0,364.143,382.223,4.0,0.987234,8.27273,0.960818,78.7705,101.161,1.04255,segment_0091_app2.swc,Xu_BA071_CP_2,G12
41.0,5541.769441,2.0,41.0,5541.77,2.0,2.0,4.0,3.0,181.393,231.454,0.0,16.7682,376.752,19333.1,102831.0,209.27,214.957,2.0,0.934934,9.0,0.929514,100.19,122.642,0.94906,segment_0211_app2.swc,Xu_BA071_CP_2,G12
64.0,9852.034562,3.0,64.0,9852.03,3.0,3.0,7.0,5.0,406.167,165.23,0.0,18.9156,598.547,34072.0,215228.0,330.812,354.931,3.0,0.971947,8.0,0.985998,76.4076,118.074,1.01019,segment_0067_app2.swc,Xu_BA071_CP_2,G12
31.0,2694.449001,1.0,31.0,2694.45,1.0,1.0,3.0,2.0,233.826,46.4649,0.0,9.84033,291.632,9378.05,27387.8,234.443,245.946,2.0,0.968606,9.0,0.733025,85.9484,56.2367,0.924114,segment_0081_app2.swc,Xu_BA071_CP_2,G12
